customer_id,gender,age,city,Order_id,restaurant_name,dish_name,category,qunatity,price,payment_method,order_frequency,loyality_points,churned,rating,delivery_status
C3425,Male,Adult,Lahore,O7425,Pizza Hut,Sandwich,Italian,5,1238.63,Cash,45,18,Active,5,Delivered
C2545,Male,Adult,Peshawar,O6545,Pizza Hut,Pasta,Chinese,5,1219.5,Cash,8,199,Active,3,Delayed
C2597,Female,Teenager,Lahore,O6597,Subway,Pasta,Fast Food,5,175.25,Card,38,92,Inactive,4,Cancelled
C5173,Female,Adult,Multan,O9173,Pizza Hut,Sandwich,Italian,5,1106.3,Card,7,463,Active,4,Cancelled
C1116,Other,Teenager,Multan,O5116,KFC,Pizza,Fast Food,5,257.2,Card,20,177,Inactive,2,Delayed
C4553,Female,Senior,Peshawar,O8553,McDonald's,Sandwich,Dessert,2,937.09,Wallet,31,461,Active,5,Delayed
C6483,Female,Senior,Islamabad,O10483,Pizza Hut,Pizza,Chinese,3,516.15,Cash,13,344,Inactive,5,Delivered
C3615,Female,Teenager,Karachi,O7615,KFC,Burger,Italian,3,1452.68,Wallet,9,465,Active,1,Cancelled
C1824,Female,Adult,Lahore,O5824,McDonald's,Fries,Chinese,3,923.28,Wallet,22,245,Inactive,2,Cancelled
C6611,Other,Senior,Peshawar,O10611,Subway,Pizza,Fast Food,4,1115.28,Card,24,431,Inactive,3,Cancelled
C4166,Other,Adult,Multan,O8166,McDonald's,Pizza,Continental,3,375.95,Wallet,12,283,Inactive,5,Cancelled
C5283,Female,Teenager,Karachi,O9283,Burger King,Pizza,Italian,3,534.19,Wallet,50,478,Inactive,2,Delivered
C4493,Female,Senior,Multan,O8493,Pizza Hut,Burger,Continental,4,509.49,Wallet,17,223,Active,3,Cancelled
C5548,Other,Senior,Peshawar,O9548,Pizza Hut,Sandwich,Italian,4,489.29,Card,34,155,Inactive,3,Cancelled
C1467,Other,Senior,Islamabad,O5467,Burger King,Pizza,Fast Food,5,1163.14,Wallet,18,197,Active,2,Cancelled
C1508,Other,Teenager,Lahore,O5508,Subway,Pizza,Fast Food,1,1287.45,Cash,33,156,Active,4,Delayed
C4416,Other,Senior,Multan,O8416,Pizza Hut,Pizza,Fast Food,1,789.54,Card,33,421,Active,2,Cancelled
C5465,Female,Adult,Peshawar,O9465,McDonald's,Sandwich,Dessert,1,847.46,Wallet,7,279,Active,2,Delayed
C3354,Male,Teenager,Multan,O7354,Burger King,Burger,Italian,1,414.91,Card,50,167,Inactive,3,Delayed
C4343,Male,Adult,Multan,O8343,Subway,Pasta,Chinese,3,378.51,Card,32,28,Inactive,1,Cancelled
C6731,Male,Senior,Peshawar,O10731,Subway,Pasta,Dessert,2,1035.76,Cash,35,12,Active,3,Delayed
C3461,Female,Teenager,Karachi,O7461,Pizza Hut,Sandwich,Fast Food,2,1225.5,Wallet,6,17,Inactive,2,Delivered
C2294,Male,Senior,Karachi,O6294,McDonald's,Burger,Dessert,5,604.13,Cash,22,316,Active,2,Cancelled
C3869,Female,Teenager,Lahore,O7869,KFC,Fries,Chinese,5,1292.33,Wallet,35,409,Inactive,5,Delivered
C1031,Male,Teenager,Multan,O5031,McDonald's,Sandwich,Dessert,2,307.72,Cash,48,343,Active,5,Delivered
C4367,Female,Adult,Karachi,O8367,KFC,Burger,Chinese,3,506.73,Cash,27,452,Active,1,Delivered
C5149,Male,Teenager,Karachi,O9149,Subway,Burger,Continental,1,282.7,Cash,23,79,Active,4,Delivered
C4916,Male,Teenager,Peshawar,O8916,Burger King,Burger,Chinese,4,943.27,Wallet,17,348,Inactive,2,Delayed
C5348,Female,Senior,Karachi,O9348,Pizza Hut,Pizza,Italian,4,394.65,Wallet,10,473,Active,3,Delayed
C1452,Female,Adult,Islamabad,O5452,Subway,Sandwich,Chinese,3,1449.96,Card,47,315,Inactive,1,Cancelled
C5211,Other,Teenager,Peshawar,O9211,Burger King,Burger,Italian,1,1110.35,Wallet,6,260,Active,4,Delayed
C6488,Other,Adult,Karachi,O10488,Pizza Hut,Pizza,Chinese,1,284.4,Wallet,24,436,Active,1,Delivered
C3637,Other,Senior,Karachi,O7637,McDonald's,Pizza,Dessert,1,1061.21,Wallet,33,422,Inactive,3,Cancelled
C5770,Female,Senior,Karachi,O9770,KFC,Sandwich,Chinese,4,1124.17,Cash,8,162,Active,4,Delivered
C2194,Male,Senior,Multan,O6194,Pizza Hut,Fries,Italian,5,1199.53,Cash,15,289,Inactive,3,Cancelled
C1360,Other,Teenager,Lahore,O5360,KFC,Fries,Chinese,3,857.94,Wallet,14,111,Inactive,3,Delayed
C4835,Other,Adult,Karachi,O8835,Burger King,Fries,Dessert,5,208.86,Card,49,164,Inactive,2,Cancelled
C6847,Other,Adult,Multan,O10847,Burger King,Fries,Italian,3,782.64,Wallet,29,209,Inactive,2,Delivered
C5030,Male,Adult,Peshawar,O9030,Pizza Hut,Fries,Fast Food,5,982.05,Cash,50,110,Active,1,Delivered
C1582,Female,Senior,Peshawar,O5582,Subway,Pizza,Dessert,2,1098.29,Card,38,221,Active,4,Delayed
C2763,Male,Teenager,Karachi,O6763,Subway,Sandwich,Continental,4,1387.34,Card,46,479,Active,5,Cancelled
C5811,Male,Teenager,Peshawar,O9811,Subway,Sandwich,Dessert,3,260.89,Wallet,34,208,Active,3,Delivered
C2665,Male,Senior,Peshawar,O6665,Burger King,Burger,Fast Food,4,656.09,Wallet,22,335,Active,3,Cancelled
C2239,Female,Senior,Multan,O6239,Burger King,Fries,Dessert,2,791.87,Wallet,22,29,Inactive,4,Cancelled
C1355,Female,Senior,Peshawar,O5355,KFC,Sandwich,Continental,1,268.82,Wallet,40,436,Inactive,1,Delivered
C6251,Female,Senior,Karachi,O10251,Burger King,Pasta,Chinese,3,856.75,Cash,47,32,Active,5,Delayed
C1079,Female,Adult,Multan,O5079,Pizza Hut,Fries,Continental,3,204.38,Cash,47,169,Inactive,3,Delivered
C1102,Male,Adult,Peshawar,O5102,McDonald's,Sandwich,Fast Food,4,1330.47,Cash,30,303,Inactive,2,Cancelled
C3390,Other,Adult,Karachi,O7390,Burger King,Pasta,Dessert,4,465.64,Cash,4,215,Active,1,Cancelled
C6922,Other,Senior,Karachi,O10922,McDonald's,Pasta,Chinese,2,1365.77,Cash,10,156,Inactive,3,Delayed
C1514,Other,Senior,Islamabad,O5514,KFC,Sandwich,Dessert,5,458.87,Card,30,324,Inactive,5,Delivered
C5011,Other,Senior,Lahore,O9011,Pizza Hut,Pasta,Italian,1,1157.2,Card,33,31,Inactive,3,Delayed
C5000,Other,Teenager,Karachi,O9000,Subway,Pizza,Continental,4,1274.35,Wallet,19,390,Active,1,Delayed
C4949,Other,Senior,Peshawar,O8949,KFC,Pizza,Dessert,5,736.37,Cash,41,461,Inactive,3,Delayed
C5047,Other,Adult,Multan,O9047,Pizza Hut,Fries,Fast Food,4,1198.36,Cash,13,370,Inactive,3,Delayed
C5295,Other,Adult,Multan,O9295,Pizza Hut,Burger,Italian,3,833.37,Wallet,26,145,Active,3,Cancelled
C1670,Female,Senior,Islamabad,O5670,McDonald's,Sandwich,Continental,4,962.12,Cash,14,293,Inactive,2,Delayed
C6200,Male,Adult,Karachi,O10200,KFC,Burger,Continental,3,139.98,Cash,10,351,Inactive,2,Delayed
C2457,Other,Teenager,Islamabad,O6457,Burger King,Sandwich,Fast Food,2,1439.81,Wallet,7,481,Inactive,5,Cancelled
C6120,Male,Adult,Islamabad,O10120,Burger King,Sandwich,Fast Food,1,227.47,Card,4,30,Inactive,4,Delivered
C1397,Female,Adult,Lahore,O5397,Subway,Burger,Fast Food,1,270.05,Card,15,427,Inactive,4,Delayed
C3498,Female,Senior,Peshawar,O7498,McDonald's,Burger,Fast Food,4,1158.94,Wallet,43,84,Active,5,Delivered
C4633,Other,Teenager,Peshawar,O8633,Burger King,Pizza,Chinese,3,484.72,Cash,48,416,Active,5,Delivered
C3536,Other,Teenager,Karachi,O7536,McDonald's,Fries,Continental,4,702.58,Wallet,6,482,Inactive,1,Delivered
C3438,Other,Senior,Lahore,O7438,Subway,Sandwich,Chinese,5,263.31,Card,47,81,Inactive,4,Delivered
C4665,Male,Teenager,Multan,O8665,Subway,Pasta,Italian,3,1399.34,Card,27,34,Inactive,4,Cancelled
C6493,Female,Senior,Islamabad,O10493,McDonald's,Fries,Fast Food,4,231.86,Cash,17,86,Active,1,Delayed
C1416,Male,Teenager,Islamabad,O5416,KFC,Pasta,Chinese,1,1123.7,Card,46,352,Active,5,Delivered
C2677,Other,Adult,Lahore,O6677,KFC,Burger,Continental,1,1042.64,Wallet,1,165,Inactive,1,Cancelled
C4786,Male,Teenager,Karachi,O8786,KFC,Pizza,Dessert,4,170.17,Wallet,48,363,Active,2,Delayed
C3825,Female,Adult,Lahore,O7825,McDonald's,Burger,Continental,2,905.42,Cash,21,129,Inactive,3,Delivered
C1583,Male,Teenager,Lahore,O5583,Pizza Hut,Sandwich,Chinese,3,1423.85,Wallet,34,221,Active,5,Cancelled
C2840,Male,Adult,Islamabad,O6840,Burger King,Pasta,Fast Food,4,794.07,Wallet,37,115,Active,4,Cancelled
C3118,Other,Senior,Islamabad,O7118,KFC,Pizza,Continental,4,135.94,Wallet,44,427,Inactive,5,Delayed
C6065,Other,Senior,Lahore,O10065,Burger King,Pasta,Fast Food,4,273.5,Cash,12,153,Active,1,Delivered
C2728,Male,Adult,Peshawar,O6728,Pizza Hut,Pasta,Continental,1,1354.66,Cash,41,257,Active,1,Delivered
C6945,Male,Teenager,Islamabad,O10945,Subway,Sandwich,Fast Food,3,911.18,Cash,40,32,Inactive,2,Delayed
C5911,Male,Adult,Multan,O9911,McDonald's,Pasta,Chinese,5,1064.53,Wallet,48,185,Active,1,Delayed
C6910,Male,Senior,Lahore,O10910,Burger King,Burger,Chinese,1,1078.27,Wallet,25,372,Inactive,4,Delivered
C5402,Female,Adult,Peshawar,O9402,Subway,Sandwich,Italian,1,744.56,Card,28,186,Inactive,2,Delivered
C6962,Female,Teenager,Lahore,O10962,Subway,Fries,Fast Food,2,971.23,Wallet,11,278,Inactive,5,Delivered
C5022,Male,Senior,Peshawar,O9022,Pizza Hut,Pizza,Continental,1,581.44,Wallet,18,437,Active,3,Delivered
C5973,Other,Adult,Islamabad,O9973,KFC,Pasta,Continental,2,150.44,Card,36,393,Active,4,Cancelled
C4267,Other,Teenager,Lahore,O8267,Burger King,Pizza,Fast Food,3,1125.2,Card,29,338,Active,4,Delayed
C1517,Other,Adult,Karachi,O5517,Pizza Hut,Burger,Dessert,4,751.84,Card,40,3,Inactive,5,Delivered
C3139,Female,Teenager,Karachi,O7139,Subway,Burger,Fast Food,4,864.57,Wallet,35,152,Active,4,Delivered
C5774,Female,Senior,Lahore,O9774,Pizza Hut,Pizza,Fast Food,2,1434.37,Cash,19,499,Active,3,Cancelled
C5733,Female,Adult,Islamabad,O9733,Subway,Sandwich,Dessert,2,599.1,Card,5,270,Active,1,Delayed
C4419,Male,Adult,Peshawar,O8419,Pizza Hut,Pizza,Dessert,1,517.26,Cash,39,177,Inactive,5,Delivered
C2700,Male,Senior,Karachi,O6700,KFC,Fries,Chinese,1,748.15,Card,49,197,Inactive,3,Delivered
C4409,Male,Teenager,Lahore,O8409,Burger King,Pasta,Continental,2,1063.31,Cash,9,200,Inactive,4,Delayed
C3012,Male,Senior,Islamabad,O7012,Subway,Fries,Dessert,3,518.38,Card,22,391,Inactive,1,Cancelled
C1372,Other,Senior,Karachi,O5372,Subway,Pasta,Dessert,3,407.57,Wallet,43,300,Inactive,5,Delayed
C1959,Other,Teenager,Multan,O5959,Burger King,Pasta,Dessert,1,111.72,Wallet,18,263,Active,1,Delayed
C2111,Female,Teenager,Karachi,O6111,Pizza Hut,Pizza,Fast Food,3,1493.79,Cash,28,386,Active,2,Delivered
C4864,Female,Adult,Lahore,O8864,Subway,Pasta,Italian,5,1284.79,Cash,9,428,Inactive,4,Cancelled
C6389,Female,Teenager,Peshawar,O10389,Subway,Burger,Fast Food,1,359.43,Card,36,317,Active,3,Cancelled
C4942,Other,Adult,Multan,O8942,Pizza Hut,Pasta,Chinese,2,1047.17,Card,9,386,Inactive,4,Cancelled
C2245,Other,Senior,Multan,O6245,Pizza Hut,Pasta,Chinese,3,782.48,Card,41,170,Active,2,Delayed
C3904,Male,Adult,Islamabad,O7904,KFC,Fries,Fast Food,4,995.05,Card,20,39,Inactive,2,Delayed
C3516,Male,Adult,Islamabad,O7516,Subway,Burger,Continental,4,1419.61,Cash,6,475,Inactive,5,Delivered
C3378,Other,Adult,Lahore,O7378,KFC,Sandwich,Continental,5,897.36,Cash,48,471,Inactive,1,Cancelled
C6870,Male,Adult,Karachi,O10870,Subway,Pasta,Dessert,4,662.34,Wallet,44,132,Active,1,Delayed
C1314,Male,Teenager,Lahore,O5314,Pizza Hut,Burger,Chinese,1,1411.03,Cash,36,412,Inactive,2,Cancelled
C4577,Other,Adult,Multan,O8577,Pizza Hut,Pizza,Fast Food,2,303.68,Card,49,440,Inactive,2,Cancelled
C2837,Female,Senior,Lahore,O6837,KFC,Pizza,Dessert,1,1145.07,Cash,37,434,Active,1,Cancelled
C4191,Female,Teenager,Multan,O8191,KFC,Sandwich,Dessert,3,999.72,Card,47,432,Inactive,1,Delayed
C5675,Other,Teenager,Islamabad,O9675,McDonald's,Pasta,Italian,5,488.2,Cash,27,269,Active,1,Cancelled
C3663,Male,Senior,Multan,O7663,McDonald's,Burger,Fast Food,1,782.24,Cash,28,242,Active,1,Delivered
C6526,Other,Teenager,Lahore,O10526,Pizza Hut,Pasta,Continental,4,453.16,Card,32,402,Active,1,Delivered
C4959,Other,Senior,Lahore,O8959,Pizza Hut,Burger,Chinese,1,1105.88,Card,42,147,Active,3,Delayed
C3346,Other,Adult,Karachi,O7346,McDonald's,Sandwich,Continental,4,1007.12,Wallet,20,138,Inactive,4,Delayed
C6111,Male,Teenager,Islamabad,O10111,McDonald's,Pasta,Continental,4,855.94,Cash,25,241,Inactive,4,Cancelled
C2855,Other,Teenager,Islamabad,O6855,KFC,Sandwich,Continental,4,929.91,Cash,6,451,Active,3,Cancelled
C3622,Male,Senior,Peshawar,O7622,Pizza Hut,Sandwich,Fast Food,1,842.6,Wallet,9,92,Inactive,4,Cancelled
C4572,Male,Teenager,Multan,O8572,Pizza Hut,Pasta,Chinese,2,466.64,Card,4,445,Active,3,Delivered
C6826,Other,Adult,Multan,O10826,Burger King,Burger,Italian,5,1087.01,Cash,37,103,Active,1,Cancelled
C3243,Female,Teenager,Karachi,O7243,Subway,Pasta,Continental,1,124.85,Card,24,74,Inactive,5,Delayed
C1119,Male,Senior,Lahore,O5119,Subway,Pasta,Dessert,3,346.11,Wallet,50,45,Inactive,2,Delivered
C6782,Other,Teenager,Peshawar,O10782,Subway,Pizza,Continental,3,1411.57,Card,5,281,Active,3,Delivered
C6387,Female,Teenager,Islamabad,O10387,KFC,Burger,Continental,2,790.29,Card,28,386,Inactive,3,Delivered
C4753,Other,Teenager,Multan,O8753,Pizza Hut,Burger,Italian,4,746.59,Card,13,443,Inactive,5,Delivered
C4109,Female,Adult,Multan,O8109,McDonald's,Pasta,Dessert,4,200.96,Wallet,29,388,Active,5,Delayed
C6699,Male,Teenager,Lahore,O10699,McDonald's,Pasta,Continental,1,101.73,Card,12,44,Active,5,Cancelled
C3096,Other,Senior,Peshawar,O7096,Pizza Hut,Pizza,Fast Food,1,627.33,Card,4,268,Inactive,3,Delivered
C4262,Other,Teenager,Lahore,O8262,Subway,Fries,Dessert,5,1293.15,Card,1,254,Inactive,1,Delayed
C2290,Female,Teenager,Peshawar,O6290,Burger King,Burger,Dessert,4,358.94,Wallet,5,374,Active,3,Delivered
C1969,Female,Teenager,Karachi,O5969,Burger King,Burger,Continental,5,209.18,Cash,32,51,Active,5,Delivered
C1538,Other,Teenager,Islamabad,O5538,KFC,Pasta,Fast Food,2,618.61,Cash,45,232,Active,4,Delayed
C5690,Male,Teenager,Lahore,O9690,KFC,Pasta,Chinese,3,1379.83,Card,11,88,Active,5,Delayed
C2540,Other,Teenager,Islamabad,O6540,KFC,Sandwich,Chinese,1,654.86,Cash,17,415,Inactive,3,Delayed
C3843,Female,Senior,Lahore,O7843,Pizza Hut,Fries,Chinese,4,514.79,Wallet,15,279,Active,1,Delivered
C4790,Other,Adult,Lahore,O8790,Burger King,Fries,Continental,3,711.16,Card,26,257,Active,5,Delayed
C4217,Male,Adult,Karachi,O8217,Pizza Hut,Pizza,Continental,4,1429.77,Cash,25,71,Inactive,2,Delayed
C5790,Male,Teenager,Islamabad,O9790,Burger King,Burger,Italian,1,987,Cash,31,468,Inactive,2,Cancelled
C6256,Male,Adult,Peshawar,O10256,KFC,Burger,Italian,4,1165.45,Cash,32,444,Active,2,Delayed
C5085,Other,Adult,Lahore,O9085,McDonald's,Fries,Italian,2,1018.41,Cash,22,255,Inactive,1,Delayed
C1854,Other,Adult,Lahore,O5854,McDonald's,Sandwich,Fast Food,1,781.29,Cash,6,130,Active,3,Delivered
C3343,Male,Adult,Multan,O7343,Subway,Sandwich,Continental,5,318.4,Card,12,459,Inactive,4,Delivered
C1626,Other,Adult,Peshawar,O5626,Burger King,Fries,Chinese,4,779.88,Wallet,31,175,Inactive,2,Delayed
C2740,Female,Teenager,Lahore,O6740,Burger King,Sandwich,Continental,5,1169.01,Cash,41,432,Inactive,3,Cancelled
C1103,Male,Adult,Lahore,O5103,Pizza Hut,Burger,Chinese,2,758.28,Card,23,17,Inactive,4,Cancelled
C1744,Male,Teenager,Karachi,O5744,KFC,Pasta,Continental,5,422.47,Wallet,32,297,Inactive,2,Delivered
C1076,Female,Adult,Karachi,O5076,McDonald's,Sandwich,Fast Food,2,1151.01,Wallet,50,338,Inactive,4,Delayed
C1436,Female,Senior,Lahore,O5436,Pizza Hut,Sandwich,Italian,1,1400.84,Wallet,13,489,Inactive,3,Delivered
C6450,Female,Senior,Peshawar,O10450,McDonald's,Sandwich,Continental,2,1355.49,Card,37,190,Inactive,3,Delivered
C5158,Male,Adult,Peshawar,O9158,KFC,Pasta,Continental,4,693.45,Wallet,34,410,Active,2,Cancelled
C5251,Female,Teenager,Lahore,O9251,Subway,Fries,Italian,5,765.5,Card,45,462,Inactive,2,Delivered
C3345,Other,Teenager,Lahore,O7345,KFC,Pizza,Dessert,3,783.43,Cash,11,458,Active,3,Delivered
C2978,Female,Adult,Karachi,O6978,KFC,Burger,Continental,3,687.35,Wallet,36,274,Inactive,5,Cancelled
C4853,Other,Adult,Karachi,O8853,Burger King,Sandwich,Italian,3,136.55,Card,30,123,Inactive,1,Cancelled
C4630,Male,Senior,Karachi,O8630,McDonald's,Sandwich,Fast Food,2,612.46,Card,19,386,Inactive,1,Delivered
C4053,Other,Teenager,Karachi,O8053,KFC,Fries,Italian,2,580.12,Wallet,2,247,Inactive,1,Delivered
C5418,Female,Teenager,Multan,O9418,Pizza Hut,Sandwich,Italian,3,530.95,Cash,37,293,Active,1,Delayed
C4199,Other,Teenager,Multan,O8199,Subway,Pizza,Dessert,4,234.93,Wallet,25,94,Inactive,1,Delivered
C1242,Other,Senior,Islamabad,O5242,Subway,Pasta,Fast Food,1,714.9,Cash,8,154,Active,1,Cancelled
C4626,Male,Teenager,Multan,O8626,Subway,Pizza,Italian,3,433.2,Cash,43,120,Inactive,5,Delivered
C2927,Female,Senior,Karachi,O6927,Subway,Pasta,Continental,5,1168.4,Cash,39,23,Active,2,Cancelled
C2089,Other,Adult,Lahore,O6089,McDonald's,Fries,Continental,1,794.41,Wallet,28,495,Active,1,Delayed
C5949,Male,Senior,Peshawar,O9949,Subway,Sandwich,Italian,5,1317.81,Cash,42,110,Inactive,2,Delivered
C4293,Female,Teenager,Lahore,O8293,McDonald's,Pizza,Italian,2,170.99,Cash,21,370,Active,1,Cancelled
C4365,Other,Senior,Karachi,O8365,Burger King,Pizza,Dessert,2,645.38,Cash,40,394,Inactive,5,Delayed
C4939,Female,Adult,Karachi,O8939,McDonald's,Burger,Fast Food,4,265.48,Card,22,195,Inactive,2,Delivered
C2226,Male,Adult,Karachi,O6226,Pizza Hut,Pasta,Chinese,5,765.54,Card,40,34,Active,2,Delayed
C1435,Female,Adult,Lahore,O5435,KFC,Sandwich,Fast Food,3,358.9,Wallet,21,492,Inactive,3,Cancelled
C5558,Male,Adult,Lahore,O9558,Burger King,Pizza,Italian,1,145.92,Card,43,409,Active,2,Delivered
C5696,Other,Senior,Peshawar,O9696,KFC,Fries,Fast Food,3,1031.9,Card,40,335,Inactive,2,Delivered
C3426,Female,Adult,Islamabad,O7426,KFC,Sandwich,Fast Food,3,649.95,Card,27,390,Active,1,Delivered
C4147,Female,Senior,Peshawar,O8147,McDonald's,Burger,Fast Food,2,279.95,Wallet,50,468,Active,5,Delayed
C3567,Male,Adult,Peshawar,O7567,Pizza Hut,Pasta,Italian,3,788.9,Cash,36,405,Inactive,1,Delayed
C3135,Male,Senior,Lahore,O7135,Subway,Pizza,Dessert,1,539.73,Wallet,9,416,Inactive,5,Delayed
C6252,Male,Teenager,Lahore,O10252,Pizza Hut,Fries,Continental,5,268.7,Card,2,219,Inactive,2,Delayed
C2217,Female,Adult,Peshawar,O6217,Burger King,Sandwich,Italian,1,913.4,Card,46,125,Active,4,Delivered
C4617,Female,Adult,Multan,O8617,KFC,Fries,Italian,5,303.02,Card,26,448,Active,3,Cancelled
C5646,Other,Adult,Karachi,O9646,Burger King,Pizza,Dessert,5,209.32,Card,14,477,Active,3,Delayed
C2601,Other,Adult,Islamabad,O6601,KFC,Burger,Chinese,5,280.43,Cash,21,136,Active,2,Delivered
C1499,Female,Adult,Lahore,O5499,Subway,Pizza,Dessert,3,625.21,Card,42,103,Inactive,2,Cancelled
C1286,Female,Adult,Multan,O5286,Pizza Hut,Pizza,Dessert,5,532.65,Card,29,410,Active,5,Delivered
C6615,Female,Teenager,Karachi,O10615,Subway,Pasta,Fast Food,3,406.95,Cash,9,400,Inactive,1,Delivered
C1113,Female,Teenager,Karachi,O5113,Pizza Hut,Fries,Continental,3,336.68,Wallet,5,286,Inactive,2,Cancelled
C6642,Other,Teenager,Multan,O10642,Subway,Pizza,Dessert,2,548.67,Cash,30,159,Active,2,Delayed
C2898,Female,Adult,Islamabad,O6898,Burger King,Fries,Continental,1,1468.12,Wallet,26,193,Inactive,4,Delivered
C4234,Male,Teenager,Islamabad,O8234,KFC,Pasta,Chinese,2,868.67,Wallet,35,290,Inactive,3,Cancelled
C6000,Other,Senior,Peshawar,O10000,KFC,Pasta,Dessert,4,760.35,Wallet,11,2,Inactive,5,Delivered
C1845,Other,Teenager,Lahore,O5845,Pizza Hut,Pizza,Chinese,2,705.98,Cash,8,318,Active,2,Delivered
C6299,Female,Teenager,Karachi,O10299,McDonald's,Burger,Dessert,4,911.91,Cash,24,103,Active,1,Delayed
C6416,Other,Senior,Lahore,O10416,Pizza Hut,Burger,Dessert,4,964.26,Card,37,495,Inactive,1,Cancelled
C3292,Other,Teenager,Islamabad,O7292,Subway,Pasta,Continental,3,403.37,Card,2,259,Active,3,Delivered
C5008,Other,Senior,Lahore,O9008,McDonald's,Pasta,Italian,3,122.72,Wallet,8,250,Inactive,3,Cancelled
C2679,Female,Senior,Lahore,O6679,KFC,Pasta,Fast Food,1,405.64,Wallet,41,350,Inactive,5,Delivered
C1978,Female,Senior,Islamabad,O5978,Subway,Sandwich,Continental,1,1062.48,Card,4,22,Active,5,Delivered
C3804,Other,Adult,Karachi,O7804,Burger King,Pasta,Chinese,2,322.67,Card,16,428,Inactive,4,Cancelled
C6755,Male,Teenager,Islamabad,O10755,Subway,Burger,Italian,4,808.88,Card,35,162,Inactive,2,Delayed
C2356,Female,Senior,Peshawar,O6356,Burger King,Sandwich,Italian,3,713.89,Cash,33,315,Inactive,5,Delayed
C1789,Other,Teenager,Karachi,O5789,McDonald's,Pizza,Continental,3,181.05,Cash,13,476,Inactive,5,Cancelled
C3304,Male,Adult,Karachi,O7304,Burger King,Burger,Chinese,2,1164.46,Cash,14,473,Inactive,1,Cancelled
C1484,Female,Adult,Multan,O5484,Pizza Hut,Pizza,Chinese,5,908.81,Wallet,20,387,Active,3,Delivered
C6377,Female,Teenager,Islamabad,O10377,Burger King,Sandwich,Fast Food,4,734.29,Card,28,421,Inactive,4,Delayed
C2179,Other,Adult,Islamabad,O6179,McDonald's,Pasta,Italian,3,764.53,Cash,36,193,Inactive,4,Delivered
C2753,Other,Teenager,Islamabad,O6753,Burger King,Pasta,Chinese,2,530.91,Cash,24,357,Inactive,3,Cancelled
C6006,Female,Teenager,Islamabad,O10006,Burger King,Fries,Chinese,3,1020.24,Cash,42,72,Inactive,2,Delivered
C5115,Male,Senior,Lahore,O9115,McDonald's,Burger,Italian,1,1007.36,Cash,19,392,Inactive,3,Delayed
C2383,Other,Teenager,Lahore,O6383,Burger King,Fries,Fast Food,2,770.13,Wallet,16,334,Inactive,4,Delivered
C2080,Other,Senior,Multan,O6080,Burger King,Burger,Continental,1,807.59,Wallet,12,499,Active,4,Delayed
C1644,Other,Teenager,Multan,O5644,Subway,Pizza,Continental,2,235.81,Card,2,28,Inactive,3,Delivered
C4372,Female,Senior,Peshawar,O8372,KFC,Fries,Continental,5,1214.77,Cash,33,63,Active,4,Delivered
C3600,Other,Adult,Islamabad,O7600,Subway,Fries,Dessert,3,1319.95,Card,27,116,Active,3,Cancelled
C2381,Female,Teenager,Islamabad,O6381,Subway,Sandwich,Dessert,4,1137.5,Card,49,17,Active,2,Delayed
C2125,Other,Senior,Karachi,O6125,McDonald's,Burger,Fast Food,3,146.58,Wallet,10,136,Inactive,4,Delayed
C4131,Male,Adult,Islamabad,O8131,Pizza Hut,Sandwich,Continental,3,217.42,Wallet,2,244,Inactive,3,Delayed
C1656,Male,Teenager,Multan,O5656,Subway,Pasta,Italian,1,195.29,Cash,45,204,Active,5,Delayed
C3503,Male,Senior,Peshawar,O7503,Pizza Hut,Pizza,Dessert,2,785.18,Card,15,46,Inactive,4,Delayed
C1108,Male,Adult,Multan,O5108,Pizza Hut,Sandwich,Italian,5,607.07,Wallet,31,29,Inactive,4,Delayed
C4396,Male,Senior,Peshawar,O8396,Pizza Hut,Sandwich,Fast Food,2,1213.92,Cash,3,494,Inactive,5,Delivered
C2259,Male,Adult,Peshawar,O6259,Subway,Fries,Chinese,3,683.61,Card,22,497,Inactive,3,Delivered
C3071,Female,Adult,Karachi,O7071,Burger King,Sandwich,Italian,5,323.75,Cash,35,313,Inactive,2,Delayed
C5532,Female,Adult,Karachi,O9532,KFC,Sandwich,Chinese,5,183.92,Cash,34,236,Active,1,Delayed
C1594,Male,Senior,Peshawar,O5594,McDonald's,Pasta,Fast Food,4,920.78,Wallet,15,399,Inactive,5,Cancelled
C1690,Male,Senior,Karachi,O5690,Pizza Hut,Pasta,Italian,1,514.15,Cash,32,352,Inactive,5,Delayed
C1260,Other,Adult,Peshawar,O5260,Pizza Hut,Pasta,Chinese,4,896.41,Card,14,334,Active,3,Delayed
C4623,Other,Teenager,Islamabad,O8623,KFC,Fries,Fast Food,1,384.84,Wallet,2,11,Inactive,3,Cancelled
C3574,Other,Senior,Lahore,O7574,Subway,Fries,Chinese,2,455.88,Cash,30,35,Inactive,2,Cancelled
C6557,Male,Teenager,Multan,O10557,Subway,Sandwich,Continental,2,420.99,Wallet,25,82,Active,1,Delivered
C5101,Male,Adult,Multan,O9101,Burger King,Pizza,Continental,2,271.11,Wallet,8,191,Inactive,4,Cancelled
C1668,Other,Senior,Peshawar,O5668,KFC,Fries,Continental,1,1203.67,Cash,20,251,Active,4,Delayed
C5238,Male,Adult,Peshawar,O9238,Pizza Hut,Sandwich,Fast Food,1,863.12,Cash,17,206,Active,2,Delivered
